doc_id,label_name,text
doc_004035,Sports,"ENGLISH CRICKETS NEW TV DEAL. The England and Wales Cricket Board (ECB) has agreed a deal with pay-TV operator Sky Sports for all home Test matches, one-day internationals, Twenty20 and county action."
doc_000794,Sci/Tech,
doc_005724,Sports,Notre Dame sets sights on Weis. New England Patriots offensive coordinator Charlie Weis may have a golden opportunity to head to the Golden Dome. Seeking a successor to Tyrone Willingham
doc_002821,Sci/Tech,"RIAA files new round of P2P lawsuits. com November 18, 2004, 1:03 PM PT. This priority retains its ranking at number five as more and more companies deploy Web services to share business logic, data and processes with each other and with clients."
doc_002534,World,"UPI NewsTrack TopNews. A UN official calls for more aid for Sudan #39;s Darfur region, saying that 70,000 people have died there since March and the toll is rising by 10,000 every month."
doc_005571,World,"Pakistan Parliament Elects Prime Minister. Pakistan #39;s parliament elected former finance minister Shaukat Aziz, a close ally of President Gen. Pervez Musharraf, as prime minister on Friday after the opposition"
doc_002927,Sci/Tech,Science Braces for Second Term. The Bush administration had an uneasy relationship with scientists during the first term. Will the president build bridges in the second or burn them completely? A Wired News special report.
doc_004998,World,Zimbabwe Denies Reports of Food Shortage (AP). AP - Zimbabwe's government on Wednesday dismissed reports of dozens of deaths linked to malnutrition as lies peddled by detractors and insisted the nation has more food than it needs.
doc_000702,Sports,Numbers point to NY. NEW YORK - The New York Yankees can achieve two milestones with one more victory: clinching their seventh straight AL East title and reaching 100 wins in three straight seasons for the first time. این یک جمله فارسی است که وارد شده است.
doc_001774,Business,Oil Holds Near  $55 on Winter Fuel Anxiety. LONDON (Reuters) - Oil prices held strong on Friday not far  below the  $55-a-barrel mark as traders worried time is running  out to top up low heating oil inventories before winter.
doc_003383,Sports,"Garner to Stay on as Astros Manager. The Houston Astros are to retain Phil Garner as manager, a reward for his mid-season rescue act which led the team to the playoffs."
doc_004291,Sci/Tech,"Hackers use old tricks to sting business. More than half of the latest vulnerabilities to IT systems are commonly identified loopholes that organisations have failed to fix, since discovering them last year."
doc_004379,Sports,"At 63, Parcells mellowing ... sort of. This time around, Bill Parcells is doing things differently. The coaching corps #39; new spokesman for tough love even took a moment to remind himself after the Dallas Cowboys #39; victory"
doc_003646,Sports,"Chicago Bulls Team Report - December 16. In 2003-04, the Bucks won three of their four contests with the Bulls. Overall, the home team has won 13 of the last 14 meetings. Milwaukee has won four of six and six of the last nine contests in this series."
doc_003344,World,Rockets Hit Hotel in Baghdad; Shiite Rebel Offers Truce Deal. The rocket attack temporarily overshadowed a pledge by a top aide to Moktada al-Sadr to disarm his militia.
doc_004845,World,"UN staff call for Afghan pullout. The UN staff union calls for all personnel to be withdrawn from Afghanistan, saying it has become too dangerous."
doc_005822,Sports,"Hearing held on Hamm medal. Paul Hamm said yesterday that he would give back his Olympic gold medal if sport's highest court ordered him to. But lawyers for the American gymnast and the US Olympic Committee told the sport's highest court that there are no grounds to change the results of last month's men's all-around competition, which Hamm won with the greatest comeback in the ..."
doc_001525,Sci/Tech,"Downtime set to increase. IT #39;S MYSTIC MEG, the Gartner Group is predicting that system downtime will increase from five per cent this year to 15 per cent in 2008 due to security holes."
doc_002905,Sports,"Making seamless transition to Paralympics will be a challenge &lt;b&gt;...&lt;/b&gt;. VANCOUVER (CP) - How to make a seamless transition from the Olympics to the Paralympics is one of the lessons a five-member team from the Vancouver 2010 Organizing Committee is learning during a visit to the Athens Paralympic Games, said VANOC CEO John"
doc_004673,Business,"Tyson trimmed on earnings warning. CHICAGO (CBS.MW) -- Tyson Foods shares dropped more than 8 percent Monday after the poultry producer cut its profit outlook for fiscal 2004, citing poor grain hedging and weaker demand for chicken and beef, as well as higher material costs."
doc_005295,World,"The China Post. The Asian Wall Street Journal yesterday described US Secretary of State Colin Powell #39;s support of Taiwan #39;s eventual reunification with China as a  quot;slip-up, quot; when most Taiwanese have rejected it."
doc_005829,Sci/Tech,JBoss unveils workflow engine. This fourth priority #39;s main focus has been enterprise directories as organizations spawn projects around identity infrastructure.
doc_000430,World,"At summit, a deal on membership talks. BRUSSELS The European Union took a huge step towards its most controversial enlargement to date late Thursday night by agreeing to open membership negotiations with Turkey, although with strict conditions."
doc_002019,Sports,"Giants and Lions Show Rebuilding Is Relative. In Giants Coach Tom Coughlin's view, he and Detroit Coach Steve Mariucci's teams are in the same boat; Mariucci has simply been steering his for one season longer."
doc_003745,World,"Venezuela envoy quits Panama. Venezuela withdraws its ambassador from Panama, in an on-going row about a pardon for four Cuban exiles."
doc_002249,World,"Legendary bandit buried in India. The funeral of India's most notorious bandit, Veerappan, takes place  at a village in southern Tamil Nadu state."
doc_002723,Business,"Disney begins new CEO hunt. Bowing to pressure from investors, Disney #39;s board of directors said yesterday that it expects to name a successor to embattled Disney chief Michael Eisner by next June. Dies ist ein deutscher Satz, der eingefügt wurde."
doc_002347,Sci/Tech,"Unprotected PCs can be hijacked in minutes (USATODAY.com). USATODAY.com - Surfing the Web has never been more risky. Simply connecting to the Internet - and doing nothing else - exposes your PC to non-stop, automated break-in attempts by intruders looking to take control of your machine surreptitiously."
doc_003969,Business,"Oil hits high on Nigeria threat. LONDON, England -- Oil prices have surged to historic levels as a threat of civil war in Nigeria adds to concerns over tight global supplies."
doc_004092,Business,"Price of heating oil in state surges. The average price of heating oil in Massachusetts hit  $1.99 a gallon yesterday, the highest level for this time of year in at least a decade. این یک جمله فارسی است که وارد شده است."
doc_004828,Sci/Tech,
doc_005747,Sports,"Suzuki sets record but would rather have playoff spot Anaheim #39;s &lt;b&gt;...&lt;/b&gt;. (CP) - Ichiro Suzuki has the single-season hits record, but he #39;d much rather have the playoff spot Bartolo Colon and the Anaheim Angels are one game closer to securing. The companyÃ¢â‚¬â„¢s profits rose"
doc_001739,Sci/Tech,
doc_001128,Sci/Tech,"New US Study Faults Automakers for Whiplash. Automakers are failing to equip most car models sold in the United States with seats and head restraints that provide good protection against neck injuries in rear-end crashes, according to a new insurance industry study."
doc_003738,Sci/Tech,Verizon Backs Off From Possible Sprint Bid (AP). AP - Verizon Communication Inc.'s wireless partner on Tuesday distanced itself from discussions on a potential bid for Sprint Corp.
doc_002978,Sports,"National League Game Summary - San Francisco at Colorado. The Giants outhit the Rockies, 16-5...Bonds is now one walk shy of the major league record of 198, which he set in 2002...San Francisco won the season series from Colorado, 11-8."
doc_003470,Sports,"COLLEGE BASKETBALL: Reed #39;s 23 leads WMU to 5-2. CHARLESTON, SC -- Ben Reed scored 23 points and grabbed 10 rebounds as Western Michigan beat the College of Charleston, 69-56, on Sunday."
doc_002345,World,"Braves Beat Astros 6-5 to Force Fifth Game. HOUSTON - John Smoltz, Adam LaRoche and J.D. Drew saved the Atlanta Braves from another quick playoff exit..."
doc_003875,Business,"Labor Costs, Hurricane Hit Alcoa Profit. Alcoa Inc. (AA.N: Quote, Profile, Research) , the world #39;s biggest aluminum producer, said on Thursday that net income for the quarter rose slightly, as labor problems and"
