doc_id,label_name,clean_text,char_len,detected_language,had_html,had_encoding_issue,was_mixed_language
doc_001754,Sci/Tech,"Paper: Second Samsung 7G line to process larger substrates than ... . Samsung Electronics may process 2,0002,300mm glass substrates at a second seventh-generation (7G) line in the beginning of 2006, according to the South Korea-based Electronic Times, Seoul.",258,en,False,True,False
doc_001215,Sports,FOOTBALL: THE BEST ON EARTH. KEVIN KEEGAN has challenged his resurgent Manchester City side to end Arsenal #39;s unbeaten run today and claim the prized scalp of quot;the best team in the world quot;.,200,en,False,False,False
doc_004928,Sports,"Pace reportedly signs 1-year deal with Rams. Offensive tackle Orlando Pace signed a 1-year contract Sunday night worth $7.02 million as the St. Louis Rams #39; franchise player, according to the St.",198,en,False,False,False
doc_005356,Business,"Cairn to oppose cess on output. Cairn Energy Plc, which plans to produce 80,000-1,00,000 barrel of crude oil per day from its Mangala and Aishwariya fields in Rajasthan, is disputing a tax that has been imposed on production.",225,en,False,False,False
doc_004896,Sports,"Bankruptcy Proceedings Could Free Williams From Contract. As tailback Ricky Williams contemplates a return to the NFL, his representatives are considering having him file for bankruptcy in an attempt to void the remainder of his contract with the Miami",252,en,False,False,False
doc_001451,Sports,"October will be no fall festival for Illini football team. The season started with a four-game homestand and mixed results for the Illinois football team. Phase II begins today for the Illini, who head into a rugged October schedule with a Big Ten Conference game at No.",270,en,False,False,False
doc_002215,Sci/Tech,Briefly: Legal expert joins open-source screening firm. roundup Plus: Cray signs two supercomputing customers...MSN Messenger beta leaks onto Web...Level 3 to buy Sprint's dial-up business...Cisco CEO's salary shoots up from $1...SanDisk ups capacity on flash memory cards.,273,en,False,False,False
doc_003670,Sci/Tech,"ONCE AGAIN a Bush administration scientific report blames emissions of carbon dioxide and other greenhouse gases for global warming, and once again the reaction of the Bush White House is to say the evidence does not warrant action.",232,en,False,False,True
doc_001903,World,"Reporter Smuggles Fake Bomb Into British Parliament. LONDON (Reuters) - An undercover reporter smuggled fake bomb-making equipment into the British parliament, a day after fox hunting protesters made a mockery of security by bursting onto the floor of the debating chamber.",273,en,False,False,False
doc_000979,Sports,PHILADELPHIA (Sports Network) - Houston starting pitcher Roger Clemens left Wednesday's 9-8 win over Philadelphia with a strained right calf.,141,en,False,False,True
doc_000549,Sci/Tech,"UK gives open source the go-ahead. This week, UK government agencies got the go-ahead to use Linux and other open source products in a report published by the UK Office of Government Commerce (OGC).",198,en,False,False,True
doc_003167,Sci/Tech,"Longhorn Delay Stirs Dismay, Delight in Developers (Ziff Davis). Ziff Davis - While many applaud the timely release of Avalon and Indigo and Microsoft's decision to ""stop dreaming and wake up,"" others warn the company that it is eroding its credibility and letting Linux make usability gains.",292,en,False,False,False
doc_005801,Sci/Tech,"Antivirus companies warn of new Bagle variants. New versions of the Bagle worm rolled onto the Internet Friday, prompting antivirus companies to warn customers about the threat and to push out software updates to spot the new worms.",232,en,False,False,False
doc_004740,World,"Britain admits cost of ID cards will be almost double estimate (AFP). AFP - The British government has admitted the cost of introducing identity cards will be almost double its original estimate of three billion pounds (5.6 billion dollars, 4.3 billion euros)), the Financial Times reported.",291,en,False,False,False
doc_002266,Sci/Tech,"Real Slashes Online Song Prices (PC World). PC World - Digital music battle continues, as Real undercuts ITunes' prices.",120,en,False,False,False
doc_005320,Sci/Tech,"Study: Americans happier with their PCs. US consumers are happier with their PC purchases than they have been in the past three years, with Apple Computer and Dell pleasing them most, according to a report.",206,en,False,False,False
doc_001425,Sci/Tech,"Full story here Italian Tower Ready for Space Station (AP). AP - A watchtower built for the International Space Station was turned over to the European Space Agency on Monday, the Italian aerospace company Alenia said.",218,en,True,False,False
doc_005397,Sports,Elimination perfectly executed. ATHENS -- I have not come to bury the Americans. I have come to praise the Argentines.,118,en,False,False,True
doc_003319,Business,Comcast Subpoenas Elected Leaders In Montgomery Who Favored Union. Two Montgomery County Council members who supported a campaign by employees of Comcast Cable Communications to form a union have been subpoenaed by company attorneys in a federal labor relations case involving a Rockville man who says he was illegally fired by the firm.,337,en,False,False,False
doc_004826,Sports,"Houston Upsets No. AP - Daphne Andre scored 21 points, including two free throws that sealed the win following a key steal, leading Houston to a 63-60 upset of No. 14 Purdue on Tuesday night.",191,en,False,False,True
doc_000576,Sci/Tech,Mobile cashpoints coming soon. Bank customers may soon be able to check their balances on mobile phone screens in an initiative from the Link cash machine network and Morse.,173,en,False,False,False
doc_002807,Sports,Burger named IRB player of the year. Schalk Burger completed a mesmerising season by winning the International Rugby Board (IRB #39;s) Player of the Year in London #39;s Royal Lancaster Hotel last night.,203,en,False,False,False
doc_001452,Sci/Tech,"Problems Abound in Election System. When Americans go to the polls in November, they will confront a voting system beset by many of the same problems that produced the bitterly disputed outcome four years ago.",209,en,False,False,True
doc_004939,Sci/Tech,"#39;Apple copies Windows #39; claim launches desktop wars. Desktop search means a new battle for dominance between a wide field of competitors, and the warfare has begin. The technology promises users an incredibly fast way to search for data on their drives.",259,en,False,False,False
doc_000445,Sci/Tech,"Group: Illegal Ivory Easy to Get Online (AP). AP - Online sales of illegal ivory are booming in the United States despite a longtime global trade ban, conservationists charge.",175,en,False,False,False
doc_004141,World,Bush Scraps Trade Embargo on Libya in WMD Reward (Reuters). Reuters - President Bush on Monday formally ended the broad U.S. trade embargo on Libya to reward it for giving up weapons of mass destruction but left in place some U.S. terrorism-related sanctions.,259,en,False,False,False
doc_004015,World,"Hostage Margaret Hassan has made an emotional appeal for UK forces to withdraw from Iraq, in a video shown on al-Jazeera. She was shown pleading: quot;Please help me, please help me.",182,en,False,False,True
doc_000627,World,Crash probe focuses on car driver. Police say they are not assuming that a car driver committing suicide caused Saturday's rail crash.,134,en,False,False,False
doc_000347,Business,"Tiffany Posts Unexpected Dip in Earnings. NEW YORK (Reuters) - Luxury jeweler Tiffany Co. on Thursday posted an unexpected drop in quarterly earnings and slashed its profit forecast, as weak silver jewelry sales in Japan and higher diamonds and precious metals costs more than offset improved U.S.",297,en,False,False,True
doc_000341,World,"Topics A, B and C in Run-up to Debate: Jobs, Jobs and Jobs. John Kerry will assail President Bush tonight as the first president since Herbert Hoover to preside over a four-year term with fewer Americans working than when he began.",231,en,False,False,False
doc_004860,Sci/Tech,"What will you give up, just to get some work?. What rights will you give up in order to get some work? We are guaranteed certain protections against the tyranny of the State, but what's to stop private companies from ignoring those protections, so long as they can require us to agree to forego them in order to receive employment?",331,en,False,False,False
doc_005844,World,"Annan cites readiness to expand UN aid. WASHINGTON -- UN Secretary General Kofi Annan, fending off Republican demands for his resignation over alleged corruption, said yesterday he will expand UN support for Iraqi elections if need be. He said he was not offended that President Bush did not ask to see him during this visit to Washington.",339,en,False,False,False
doc_000777,Business,Shell is doing things by halves in going Dutch. ROYAL Dutch Shells dual structure has been blamed for troubles ranging from poor management to dodgy oil reserve accountancy. So its decision to meet shareholder criticisms by unifying its two holding companies,258,en,False,False,False
doc_005621,World,"Spanish Police Make 10 Terror Arrests (AP). AP - Police staging pre-dawn raids in Barcelona Wednesday arrested 10 people who may have supported Islamic militants in North Africa or the Middle East, officials said.",213,en,False,False,False
